index,value
134,314.58768381035145
135,324.95772815458565
136,323.14578379565984
137,326.3296796518006
138,316.2020684149661
139,314.81457350330953
140,325.2700703871146
141,328.78628941843783
142,315.0259916229709
143,328.07510011212446
144,319.58055095180197
145,318.86317292517225
146,317.60262949915284
147,322.60856593695894
148,316.55763067085087
149,321.12735859691514
150,327.77278791793526
151,316.4147875283969
152,323.22980546328046
153,320.52611273086535
154,313.32842125010524
155,316.98014604176944
156,316.09907656007755
157,324.9910276794792
158,314.52393227362234
159,317.9665172391507
160,321.1262750061681
161,321.5072281180825
162,312.6115934833024
163,331.0287656916151
164,322.1189586073646
165,319.7690045903131
166,317.3624662018977
167,321.0822712120163
168,317.88265074202087
169,324.277259071636
170,312.8854618111702
171,321.4705602871755
172,318.336129397292
173,321.57546291712225
174,323.29459034424156
175,317.71675302808603
176,318.9868692873927
177,320.92193137818344
178,315.6636536653102
179,324.7727680976101
180,322.5229390905828
181,315.6933535368574
182,320.86752551347297
183,315.57899635969216
184,324.68847807131976
185,325.80517728924536
186,323.9042106311118
187,319.84668359826014
188,326.4808042856154
189,324.10573733100773
190,323.8949085604225
191,321.64806171560366
192,322.36465973048433
193,322.0774833524499
194,313.00757388784973
195,320.6604909504835
196,317.61485552377616
197,321.58837013589033
198,319.60473477163305
199,312.67934964421846
200,317.2567397087961
201,322.64279539237833
202,323.2442159195423
203,324.3232507478505
204,319.480811140646
205,320.48271468316733
206,324.6949891755179
207,318.586053203753
208,316.4393199091688
209,320.14903422767856
210,320.94938074855395
211,318.4371401684154
212,314.28896966167673
213,330.17259918780115
214,324.7801164984203
215,327.2968569600583
216,325.482355399088
217,323.2017824674249
218,314.5830088864646
219,318.8101402225915
220,323.93528419257234
221,324.8048747059918
222,314.28275053177407
223,314.82284550076156
224,319.7802021174058
225,316.2726497046263
226,314.73870005605886
227,326.2299876653938
228,315.39636170408227
229,323.62170496637765
230,324.37581094412735
231,311.6162373225661
232,316.05334910083525
233,320.38752359142853
234,319.98998519367836
235,315.6161127439657
236,329.2342484570156
237,319.6963312971783
238,324.43655823528684
239,323.7450474150878
240,320.5292945026358
241,320.2805035722674
242,324.8859459079845
243,324.9048110378452
244,328.7159907421586
245,319.4393142061571
246,322.15241970522493
247,323.80950752843825
248,319.0364631648922
249,324.2769266507129
250,317.03005705038333
251,316.76697902740995
252,319.11030849442153
253,313.2677568593059
254,332.850846477881
255,326.83413779358375
256,312.84992024864874
257,323.9251659656293
258,326.09278409245735
259,322.05554444430487
260,326.12012897175447
261,321.50372193740344
262,318.7381672669925
263,319.36506213762067
264,307.9160474271591
265,317.22660953746623
266,323.2821478287192
267,318.9497491196884
268,323.0353148162289
269,313.78354450809036
270,327.6851603096275
271,324.44967464951986
272,322.9089985210719
273,322.00037668247927
274,326.9442570162089
275,313.1818453935676
276,320.13895430986133
277,313.4785212832495
278,324.0581696574916
279,323.5062085521047
280,304.7493633076839
281,315.77016696256
282,317.4122743799245
283,316.4404699453642
284,324.17905889959235
285,327.5295350064516
286,314.4232856757536
287,323.6034680875358
288,323.85435358700727
289,322.85170402837684
290,328.5679116349425
291,323.4071311527349
292,327.68160936715503
293,325.0050803247913
294,315.0501532961926
295,319.3869773052629
296,319.8454513597677
297,313.90211442630584
298,327.24315435482674
299,319.8700744249208
300,311.38071002598616
301,314.68692065587084
302,321.3921079057052
303,325.1964215669352
304,323.7542618143689
305,315.80767104835235
306,320.4097361791157
307,328.38175146678617
308,318.3574400316052
309,315.0356714388124
310,317.12939851893117
311,319.8630240329016
312,324.03219182821306
313,322.99303127364493
314,323.7166272597266
315,323.2671258958938
316,318.361647657775
317,328.8562675443823
318,327.3181848612325
319,321.01969141040195
320,322.78803312881126
321,316.96266863811195
322,310.7048859283999
323,319.01979975807546
324,322.56986209558664
325,319.52944856864036
326,330.7451793664902
327,324.339260958947
328,319.3961786996548
329,327.23910503914016
330,326.65556402111014
331,328.4279913912234
332,310.87473436854475
333,327.62161404019065
334,321.1829079654188
335,325.43764176910855
336,317.3440627535136
337,328.5597813130343
338,326.80162087746186
339,327.0711052410167
340,330.17515761837336
341,325.63256954583545
342,328.24082140153337
343,322.32681263121066
344,328.7458568954925
345,321.76801347294764
346,326.1359692650459
347,320.14173389434706
348,329.7113768386074
349,321.6104346612185
350,327.2239028523599
351,329.6648347431419
352,324.95020466626494
353,314.9428027152359
354,328.13492759599563
355,324.9968624643665
356,326.32624442835873
357,319.4230326407895
358,333.70901639978945
359,331.4776050323267
360,322.38244700420216
361,319.8397763128256
362,327.17667135166954
363,322.78512119833704
364,340.77474485057104
365,322.65154130824294
366,326.80191339542256
367,321.18006790134274
368,331.41866523540733
369,329.5262294468456
370,327.6428723326623
371,328.547692195835
372,325.15539763138486
373,327.6446813716182
374,323.99331474066395
375,328.83787937211656
376,320.8864437708378
377,331.55383649557615
378,331.8738794922552
379,325.6824515957978
380,332.1581500200952
381,333.86375458017613
382,330.2573350664007
383,325.13722884053243
384,328.14749886667283
385,335.06054018252667
386,329.60173421362157
387,336.0529436224654
388,326.6822040128643
389,330.0419112476184
390,328.8429192172816
391,321.3270683549591
392,327.5069691164199
393,328.3796991750368
394,326.4703486990346
395,328.0021703024728
396,332.63526905270004
397,325.585691658407
398,332.36973381682157
399,334.78456419634716
400,323.80573265074577
401,324.6804474384812
402,330.9276813817349
403,327.26963685665885
404,332.7751807661803
405,334.8609013188168
406,333.7162134100774
407,330.8617987812061
408,328.4023413799658
409,331.0976878881257
410,324.35965107688315
411,329.41228102395473
412,328.1207637154749
413,336.88424954492666
414,333.6111564834745
415,328.01025965940994
416,334.87145198556647
417,332.7193380031885
418,336.3126343401119
419,333.3991538860955
420,340.3806544276591
421,329.9806525376828
422,342.37888868874006
423,330.67273658261115
424,336.1494272718554
425,335.83187019176245
426,335.0675517853778
427,339.625042558357
428,328.8096229119971
429,331.5525903875438
430,335.46822067968486
431,337.7687743314739
432,334.1104888258432
433,333.1622994144067
434,342.32871825177034
435,336.5121945048737
436,343.2105977633445
437,323.624182450031
438,334.9592095841764
439,341.2037323310508
440,340.32757227612376
441,326.29478196600206
442,336.0693576131029
443,339.10982298496765
444,343.33384093056674
445,340.0404037117755
446,335.6428338965325
447,334.3651907408939
448,338.82230299505665
449,336.357157037995
450,340.8450274724085
451,346.7384888197344
452,346.26048283003223
453,333.3010118225165
454,343.4247772653997
455,342.3501915011867
456,342.49982107137305
457,336.8298470846982
458,338.9743716541985
459,341.5682261608778
460,334.58830601257745
461,344.6509462070069
462,333.2533270450216
463,345.83638104207586
464,331.6104488601085
465,335.8670107196006
466,335.8624723347775
467,336.875785228326
468,336.12131897949183
469,341.7217217748217
470,344.35816768682383
471,337.69302482448927
472,337.9731816701386
473,334.9802710148658
474,347.2212520397748
475,342.3672609421721
476,338.59191461186987
477,344.673689258606
478,332.2876191606411
479,340.8450400487177
480,342.52058377208334
481,339.3083958777993
482,333.4984381186863
483,345.12946209386786
484,346.0339619237171
485,346.1439556200798
486,346.06962987011065
487,350.2120972556408
488,341.80131266990225
489,347.80426351031775
490,339.3000374962141
491,341.00971915806343
492,345.4349878130317
493,343.4652123946538
494,343.63828254664065
495,344.2595424138814
496,344.90122496540965
497,353.07544971667426
498,343.5301838004466
499,340.4725962787115
500,351.2750105605928
501,345.0869032373242
502,338.4215513006689
503,342.6045032658172
504,339.1918259478466
505,343.5497532468632
506,335.50218531235515
507,344.8755794974173
508,347.2737781978902
509,350.1727128065717
510,344.3060450673441
511,345.5776026258526
512,346.3516502069793
513,341.89771791880224
514,351.0142612482412
515,335.7810677203636
516,347.58428676806477
517,339.1452180412857
518,351.3270481471349
519,348.10793112501466
520,335.8590809228657
521,357.31298390758593
522,350.43904726306886
523,345.7121175039631
524,342.5430253504542
525,337.55129502836917
526,346.34823374523364
527,345.0169875422036
528,345.13426937387175
529,341.9864358217879
530,353.85346811345585
531,343.9707205379911
532,350.451545217482
533,352.7924820187431
534,352.12510879037757
535,344.2647460666202
536,342.250009903161
537,343.89888726325574
538,348.9241041565036
539,344.28379657157626
540,350.3498595779298
541,346.88364284374194
542,345.9021938329638
543,346.4708704374519
544,342.8243864125633
545,354.70745572005626
546,337.29673144447645
547,351.71419306385945
548,350.4703894684916
549,343.73984230072926
550,345.3204424156899
551,350.5622033562804
552,355.07615540425394
553,348.25286514399
554,344.01689046372314
555,346.1039852939791
556,345.9285423295714
557,352.1664322307739
558,358.6001271649258
559,343.4747019264564
560,350.69994468904866
561,346.1187089109489
562,340.6950490805867
563,352.2114383118148
564,346.0955457262104
565,347.43817714799644
566,347.8186256415304
567,349.29445152430645
568,352.89006449875126
569,356.6120311020044
570,349.6982715470479
571,350.0077442926003
572,347.7306855789129
573,361.4365848102542
574,359.7419840297379
575,355.3464045098255
576,360.16448888026986
577,357.93859807706383
578,359.4031580616577
579,352.45490800639067
580,356.37807696265384
581,353.7864762335634
582,355.9354817387936
583,355.97515669458954
584,348.9750829254264
585,356.6308258021352
586,356.1758521827793
587,347.79513762205414
588,352.0553488965079
589,362.01233706563124
590,356.69382987430566
591,358.59562811194314
592,350.666782593931
593,346.45574099772443
594,358.4570983460816
595,349.2905877352289
596,353.8482365515867
597,347.0375060644581
598,346.21932190332336
599,348.8377657011036
600,351.30386111791717
601,348.01347741831245
602,355.23228073414174
603,351.8706926513721
604,355.90376185318996
605,355.3444888971606
606,359.9951346675368
607,352.7381194142412
608,361.46295787972633
609,349.8782208176424
610,353.7410212134196
611,360.31989721393836
612,344.8290129449807
613,356.8629852727596
614,358.89221443037343
615,354.6601187290737
616,362.9530319104408
617,354.993523413636
618,358.5327157986352
619,347.59577919160586
620,354.94064247185497
621,352.3917159496715
622,353.3710615721687
623,356.86118141214365
624,350.3388423291875
625,354.4337901937428
626,357.15270445822654
627,346.01076379218756
628,346.5495862418585
629,351.14338413760123
630,362.622123077228
631,360.94766119201415
632,355.53402994985953
633,352.96695825957903
634,355.35561207586505
635,343.69113918817794
636,351.8069110866498
637,353.71365731805764
638,359.85089054202155
639,359.01606089707343
640,355.6079169152553
641,339.87143293577554
642,360.1541442780748
643,357.8775489435243
644,351.97280254557256
645,355.89510704407166
646,357.82317117082016
647,354.4705805610678
648,357.2355861336603
649,354.04445520982495
650,351.3895554521912
651,345.51393741358635
652,357.905286208522
653,359.0074096221865
654,353.04454585328006
655,361.9583062289494
656,348.1530888651839
657,354.9431666756197
658,354.2085213503687
659,358.8735049063791
660,360.52173230907124
661,355.646195915266
662,352.6294891159173
663,367.2677829525218
664,344.8345759089286
665,357.82088366831266
666,367.54085440951087
667,357.6206627398701
668,358.6709153024495
669,349.4070620393935
670,363.7429333275218
671,347.92527293837594
672,359.12875406066104
673,346.09034278959274
674,360.454045595248
675,360.92019749334804
676,349.43630336276436
677,354.2585302883081
678,345.37815947698107
679,355.22335210868954
680,359.0500964248937
681,359.5628025078157
682,363.0772450940083
683,337.13593953115674
684,357.28161869202034
685,356.5959191888766
686,353.74179324955986
687,363.90265840263726
688,362.75255441124284
689,350.5087460921917
690,344.45467324551896
691,352.5877160444486
692,344.79970799042957
693,353.105823644998
694,363.0318861555672
695,358.76984338366094
696,353.952503987547
697,348.54631956909736
698,362.30781187174586
699,350.7769025595948
700,354.5779094296743
701,356.24950901472414
702,353.0627606207316
703,369.32574470663064
704,360.01816441215027
705,355.0293683535613
706,357.0972055889706
707,360.0178999736444
708,354.2005472713455
709,354.1161210908193
710,355.687906860003
711,352.37901478788325
712,358.517390537454
713,347.7352156961046
714,354.8708431885973
715,353.6124632324461
716,354.64847022452705
717,346.7204314369861
718,352.5002005328254
719,351.09714346659143
720,343.38071622199095
721,359.7838306122538
722,349.9530646962046
723,354.73419515960404
724,348.53961336864876
725,348.4406190653087
726,354.4631479573217
727,338.2379194147763
728,347.76291529066015
729,349.37070615858715
730,353.70362554047813
731,354.40855536716606
732,355.46132281928857
733,344.2425071591523
734,348.6458879806331
735,349.9457376352337
736,354.98308225255965
737,349.74313212674707
738,358.62689421505814
739,344.8286859515174
740,359.8639443012114
741,349.9334260629675
742,354.21834127121537
743,342.9779315714057
744,348.3024371778485
745,353.94179728729137
746,350.6698397685319
747,350.48991874839385
748,350.1197997304415
749,345.7580671984303
750,351.5095056643595
751,340.1238170815158
752,351.8039693797037
753,346.663137346653
754,328.76580237821173
755,344.99775806111165
756,335.2222375108838
757,346.4812013851501
758,334.1109558257874
759,349.1665710798494
760,347.69153394745456
761,342.56375783307925
762,345.71900894878075
763,341.32217224037936
764,344.7755282917044
765,341.593682995439
766,344.1268786364645
767,336.7841322629493
768,335.9852248863388
769,336.6144791864642
770,340.25739555155815
771,344.5221787161033
772,339.161643207632
773,337.3047103088851
774,345.63394015771246
775,341.33643478956884
776,340.62303890321414
777,347.63296460274194
778,344.8347992495865
779,331.4969379801897
780,345.6110072238545
781,340.3354619983593
782,350.73993288275955
783,342.92253650219664
784,347.71604987452844
785,336.1886168251193
786,336.46446360208375
787,338.13570343489823
788,348.07059898460034
789,341.9831353623172
790,341.0639676713877
791,337.6995006059501
792,341.9530286084138
793,341.1836278431348
794,339.54038051652736
795,336.62924007780805
796,339.05710738414615
797,339.69381430051357
798,348.36207611913767
799,335.4904060854583
800,330.6000347683146
801,335.78843780400183
802,336.9277941164887
803,328.9990416870293
804,329.052387915492
805,331.5354054658682
806,336.5354712055385
807,332.6320566228682
808,345.5397707180675
809,333.7816391513876
810,346.3735412032182
811,333.46685091594645
812,336.39997837221387
813,338.2595723167235
814,337.16827652422995
815,335.6713815949931
816,334.4814793268742
817,335.10982876120215
818,329.7346557016984
819,329.37520463390626
820,337.1262149503087
821,331.2459821277989
822,329.9586569052901
823,328.7277081260643
824,336.47313563884614
825,328.0933660044904
826,332.85946405735484
827,335.30416309910686
828,336.38495657822574
829,336.27724665094786
830,323.758903382514
831,327.90628215815843
832,326.67342492825645
833,332.7289916260129
834,333.6913014845579
835,333.9287363732416
836,325.5164573313759
837,342.75681258217605
838,330.6712039484638
839,323.70471811238275
840,337.4528726771207
841,333.90456221856385
842,338.9961167639054
843,331.91751950780906
844,323.47932080088566
845,328.5088381548267
846,332.27285940496535
847,330.8683623497291
848,331.73297215218594
849,332.9369142132615
850,330.11539451268754
851,328.8485478018347
852,323.5496173528033
853,326.7634771170377
854,330.6098200778025
855,329.0727952110137
856,332.03296922143005
857,334.7601688311965
858,323.88070141154225
859,330.45393860941317
860,325.20131582373074
861,332.9656627841307
862,322.3078318636494
863,315.49833500410176
864,333.14715393328436
865,323.7330344324496
866,319.9290721335284
867,318.768913498767
868,318.61481454963933
869,320.3628611824905
870,329.0512291424079
871,335.7790265474706
872,331.3105206577651
873,324.1937180953314
874,325.76115915480915
875,323.1886281828863
876,320.5083151337568
877,324.4249721932905
878,321.78095761508797
879,322.52405968205244
880,326.2752066952507
881,323.28920405841114
882,315.55762448277414
883,325.8696136814831
884,311.9464438054247
885,326.6647286365383
886,318.19378347989635
887,321.9700084954119
888,316.5498555131447
889,324.5409994832616
890,316.80060002905304
891,323.08352989115053
892,324.67222802454654
893,316.18892748221634
894,320.91862905749167
895,321.2270676250388
896,325.52849713662386
897,321.6009265507705
898,325.02526580914497
899,314.44216728439545
900,323.37896379556133
